scene_id,frame_id,scene_description,qa_category,question,answer,cam_front,question_length,answer_length
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there parked trucks to the back of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,11,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there barriers to the back left of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,11,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there parked cars to the back left of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,12,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there barriers to the front left of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,11,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there barriers to the front of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,10,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there moving cars to the back left of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,12,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there parked trailers to the back right of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,12,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Please describe the current scene.,There is one moving car behind the ego car and two barriers in front of the ego car.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,5,18
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What is the relative positioning of the important objects in the current scene?,"<c3,CAM_BACK,1290.0,472.5> is at the back of <c1,CAM_BACK,1568.3,505.0>, <c2,CAM_BACK,981.8,499.1> is at the back right of <c1,CAM_BACK,1568.3,505.0>, and <c3,CAM_BACK,1290.0,472.5> is at the back left of <c2,CAM_BACK,981.8,499.1>.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,13,24
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Is there any traffic element in the front view?,"Yes, there are traffic elements in the front view.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,9,9
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,"Identify all the traffic elements in the front view, categorize them, determine their status, and predict the bounding box around each one. The output should be a list formatted as (c, s, x1, y1, x2, y2), where c represents the category, s denotes the status, and x1, y1, x2, y2 are the offsets of the top-left and bottom-right corners of the box relative to the center point.","There is one traffic element in the front view. The information of this traffic element is [(road sign, go straight, 1037.73, 409.81, 1049.48, 426.83)].",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,67,24
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What are the important objects in the current scene? Those objects will be considered for the future reasoning and driving decision.,"There is a golden sedan to the back of the ego vehicle, a black sedan car to the back of the ego vehicle, and a white truck to the back of the ego vehicle. The IDs of these objects are <c1,CAM_BACK,1568.3,505.0>, <c2,CAM_BACK,981.8,499.1>, and <c3,CAM_BACK,1290.0,472.5>.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,21,44
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,"What is the observed status of object <c1,CAM_BACK,1568.3,505.0>?",Moving.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,8,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,"What is the moving status of object <c1,CAM_BACK,1568.3,505.0>?",Going ahead.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,8,2
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,"What is the observed status of object <c2,CAM_BACK,981.8,499.1>?",Moving.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,8,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,"What is the moving status of object <c2,CAM_BACK,981.8,499.1>?",Turn left.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,8,2
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,"What is the observed status of object <c3,CAM_BACK,1290.0,472.5>?",Stationary.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,8,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,"What is the visual description of <c1,CAM_BACK,1568.3,505.0>?",Golden sedan.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,7,2
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,"What is the visual description of <c2,CAM_BACK,981.8,499.1>?",Black sedan car.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,7,3
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,"What is the visual description of <c3,CAM_BACK,1290.0,472.5>?",White truck.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,7,2
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Is <c1,CAM_BACK,1568.3,505.0> a traffic sign or a road barrier?",No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,9,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Which object is most likely to be occluded by <c1,CAM_BACK,1568.3,505.0>? Would this object affect the ego vehicle? Based on this object, what action of the ego vehicle is dangerous?","None, no, none.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,29,3
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Would <c1,CAM_BACK,1568.3,505.0> be in the moving direction of the ego vehicle?",No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,11,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"What is the future state of <c1,CAM_BACK,1568.3,505.0>?",Keep going straight.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,7,3
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Is <c2,CAM_BACK,981.8,499.1> a traffic sign or a road barrier?",No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,9,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Which object is most likely to be occluded by <c2,CAM_BACK,981.8,499.1>? Would this object affect the ego vehicle? Based on this object, what action of the ego vehicle is dangerous?","None, no, none.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,29,3
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Would <c2,CAM_BACK,981.8,499.1> be in the moving direction of the ego vehicle?",No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,11,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"What is the future state of <c2,CAM_BACK,981.8,499.1>?",Keep going straight.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,7,3
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Is <c3,CAM_BACK,1290.0,472.5> a traffic sign or a road barrier?",No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,9,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Would <c3,CAM_BACK,1290.0,472.5> be in the moving direction of the ego vehicle?",No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,11,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"What is the future state of <c3,CAM_BACK,1290.0,472.5>?",Stationary.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,7,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,What object should the ego vehicle notice first when the ego vehicle is getting to the next possible location? What is the state of the object that is first noticed by the ego vehicle and what action should the ego vehicle take? What object should the ego vehicle notice second when the ego vehicle is getting to the next possible location? What is the state of the object perceived by the ego vehicle as second and what action should the ego vehicle take? What object should the ego vehicle notice third? What is the state of the object perceived by the ego vehicle as third and what action should the ego vehicle take?,"Firstly notice that <c2,CAM_BACK,981.8,499.1>, the object is turning left, so the ego vehicle should keep going ahead at the same speed. Secondly notice that <c1,CAM_BACK,1568.3,505.0>, the object is going ahead, so the ego vehicle should keep going ahead at the same speed. Thirdly notice that <c3,CAM_BACK,1290.0,472.5>, it is stationary, so the ego vehicle should keep going ahead at the same speed.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,113,61
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Are <c3,CAM_BACK,1290.0,472.5> and <c1,CAM_BACK,1568.3,505.0> traffic signs?",Neither is a traffic sign.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,6,5
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Will <c3,CAM_BACK,1290.0,472.5> be in the moving direction of <c1,CAM_BACK,1568.3,505.0>?",No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,9,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Will <c3,CAM_BACK,1290.0,472.5> change its motion state based on <c1,CAM_BACK,1568.3,505.0>?",No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,9,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Based on the observations of <c1,CAM_BACK,1568.3,505.0>, what are possible actions to be taken by <c3,CAM_BACK,1290.0,472.5>? What is the reason?","The action is none, the reason is that there is no safety issue.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,19,13
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"What object would consider <c3,CAM_BACK,1290.0,472.5> to be most relevant to its decision?",None.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,12,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"What object would consider <c1,CAM_BACK,1568.3,505.0> to be most relevant to its decision?","<c2,CAM_BACK,981.8,499.1>.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,12,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Are <c2,CAM_BACK,981.8,499.1> and <c3,CAM_BACK,1290.0,472.5> traffic signs?",Neither is a traffic sign.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,6,5
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Will <c2,CAM_BACK,981.8,499.1> be in the moving direction of <c3,CAM_BACK,1290.0,472.5>?",No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,9,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Will <c2,CAM_BACK,981.8,499.1> change its motion state based on <c3,CAM_BACK,1290.0,472.5>?",No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,9,1
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Based on the observations of <c3,CAM_BACK,1290.0,472.5>, what are possible actions to be taken by <c2,CAM_BACK,981.8,499.1>? What is the reason?",The action is to keep going at the same speed; the reason is there is no safety issue.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,19,18
f0f120e4d4b0441da90ec53b16ee169d,dfb8d8959b9944d69dcec6d05e419f04,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"What object would consider <c2,CAM_BACK,981.8,499.1> to be most relevant to its decision?",None.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291013612404.jpg,12,1
